variable,lat,lon,value
temperature_monthly-mean,14.0,33.5,305.2142028808594
temperature_monthly-mean,14.0,34.0,305.3433837890625
temperature_monthly-mean,14.0,34.5,305.1068115234375
temperature_monthly-mean,14.5,0.5,305.0576477050781
temperature_monthly-mean,14.5,1.0,305.08099365234375
temperature_monthly-mean,14.5,1.5,305.3749084472656
temperature_monthly-mean,14.5,2.0,305.2996826171875
temperature_monthly-mean,14.5,2.5,304.8868103027344
temperature_monthly-mean,14.5,3.0,304.62933349609375
temperature_monthly-mean,14.5,3.5,304.63531494140625
temperature_monthly-mean,14.5,4.0,304.6856689453125
temperature_monthly-mean,14.5,4.5,304.25323486328125
temperature_monthly-mean,14.5,5.0,304.6373596191406
temperature_monthly-mean,14.5,5.5,304.302001953125
temperature_monthly-mean,14.5,6.0,302.9285583496094
temperature_monthly-mean,14.5,6.5,303.4467468261719
temperature_monthly-mean,14.5,7.0,303.05780029296875
temperature_monthly-mean,14.5,7.5,302.8983459472656
temperature_monthly-mean,14.5,8.0,303.25927734375
temperature_monthly-mean,14.5,8.5,303.0037536621094
temperature_monthly-mean,14.5,9.0,302.70989990234375
temperature_monthly-mean,14.5,9.5,302.59918212890625
temperature_monthly-mean,14.5,10.0,302.472900390625
temperature_monthly-mean,14.5,10.5,302.66937255859375
temperature_monthly-mean,14.5,11.0,303.240478515625
temperature_monthly-mean,14.5,11.5,303.4139709472656
temperature_monthly-mean,14.5,12.0,303.45062255859375
temperature_monthly-mean,14.5,12.5,303.3924865722656
temperature_monthly-mean,14.5,13.0,303.1693115234375
temperature_monthly-mean,14.5,13.5,303.757080078125
temperature_monthly-mean,14.5,14.0,303.6033020019531
temperature_monthly-mean,14.5,14.5,303.2750549316406
temperature_monthly-mean,14.5,15.0,303.24993896484375
temperature_monthly-mean,14.5,15.5,302.9747619628906
temperature_monthly-mean,14.5,16.0,303.0950622558594
temperature_monthly-mean,14.5,16.5,303.3121337890625
temperature_monthly-mean,14.5,17.0,303.49798583984375
temperature_monthly-mean,14.5,17.5,303.5281677246094
temperature_monthly-mean,14.5,18.0,303.94439697265625
temperature_monthly-mean,14.5,18.5,304.01092529296875
temperature_monthly-mean,14.5,19.0,304.0906677246094
temperature_monthly-mean,14.5,19.5,304.15960693359375
temperature_monthly-mean,14.5,20.0,304.0733642578125
temperature_monthly-mean,14.5,20.5,303.91168212890625
temperature_monthly-mean,14.5,21.0,303.3404846191406
temperature_monthly-mean,14.5,21.5,300.90325927734375
temperature_monthly-mean,14.5,22.0,299.3393859863281
temperature_monthly-mean,14.5,22.5,299.4234313964844
temperature_monthly-mean,14.5,23.0,299.8484802246094
temperature_monthly-mean,14.5,23.5,300.11474609375
temperature_monthly-mean,14.5,24.0,300.19049072265625
temperature_monthly-mean,14.5,24.5,298.4185791015625
temperature_monthly-mean,14.5,25.0,298.74346923828125
temperature_monthly-mean,14.5,25.5,299.6090393066406
temperature_monthly-mean,14.5,26.0,300.1692199707031
temperature_monthly-mean,14.5,26.5,300.58636474609375
temperature_monthly-mean,14.5,27.0,301.04052734375
temperature_monthly-mean,14.5,27.5,300.33819580078125
temperature_monthly-mean,14.5,28.0,300.83203125
temperature_monthly-mean,14.5,28.5,301.719970703125
temperature_monthly-mean,14.5,29.0,301.2677917480469
temperature_monthly-mean,14.5,29.5,302.3271179199219
temperature_monthly-mean,14.5,30.0,302.9535827636719
temperature_monthly-mean,14.5,30.5,303.06707763671875
temperature_monthly-mean,14.5,31.0,303.7583312988281
temperature_monthly-mean,14.5,31.5,304.1199951171875
temperature_monthly-mean,14.5,32.0,304.26715087890625
temperature_monthly-mean,14.5,32.5,305.0962219238281
temperature_monthly-mean,14.5,33.0,305.3111572265625
temperature_monthly-mean,14.5,33.5,305.349609375
temperature_monthly-mean,14.5,34.0,305.3350830078125
temperature_monthly-mean,14.5,34.5,305.06903076171875
temperature_monthly-mean,15.0,0.5,305.222900390625
temperature_monthly-mean,15.0,1.0,305.5445556640625
temperature_monthly-mean,15.0,1.5,305.4840393066406
temperature_monthly-mean,15.0,2.0,305.295166015625
temperature_monthly-mean,15.0,2.5,304.7492980957031
temperature_monthly-mean,15.0,3.0,304.9176330566406
temperature_monthly-mean,15.0,3.5,305.24456787109375
temperature_monthly-mean,15.0,4.0,304.68841552734375
temperature_monthly-mean,15.0,4.5,304.39703369140625
temperature_monthly-mean,15.0,5.0,304.5037841796875
temperature_monthly-mean,15.0,5.5,304.2034912109375
temperature_monthly-mean,15.0,6.0,303.19757080078125
temperature_monthly-mean,15.0,6.5,302.9405212402344
temperature_monthly-mean,15.0,7.0,303.3045349121094
temperature_monthly-mean,15.0,7.5,302.9532775878906
temperature_monthly-mean,15.0,8.0,303.0203552246094
temperature_monthly-mean,15.0,8.5,302.7106628417969
temperature_monthly-mean,15.0,9.0,302.183349609375
temperature_monthly-mean,15.0,9.5,302.515869140625
temperature_monthly-mean,15.0,10.0,302.55364990234375
temperature_monthly-mean,15.0,10.5,302.6666259765625
temperature_monthly-mean,15.0,11.0,302.7778625488281
temperature_monthly-mean,15.0,11.5,302.8044128417969
temperature_monthly-mean,15.0,12.0,302.840576171875
temperature_monthly-mean,15.0,12.5,302.7939758300781
temperature_monthly-mean,15.0,13.0,302.7347717285156
temperature_monthly-mean,15.0,13.5,302.9176330566406
temperature_monthly-mean,15.0,14.0,302.8671569824219
temperature_monthly-mean,15.0,14.5,302.8226623535156
temperature_monthly-mean,15.0,15.0,302.8229064941406
temperature_monthly-mean,15.0,15.5,302.7590637207031
temperature_monthly-mean,15.0,16.0,302.83001708984375
temperature_monthly-mean,15.0,16.5,302.9151916503906
temperature_monthly-mean,15.0,17.0,303.0243225097656
temperature_monthly-mean,15.0,17.5,303.2417297363281
temperature_monthly-mean,15.0,18.0,303.3335876464844
temperature_monthly-mean,15.0,18.5,303.78558349609375
temperature_monthly-mean,15.0,19.0,304.02734375
temperature_monthly-mean,15.0,19.5,304.2438049316406
temperature_monthly-mean,15.0,20.0,304.234130859375
temperature_monthly-mean,15.0,20.5,303.651611328125
temperature_monthly-mean,15.0,21.0,303.4443359375
temperature_monthly-mean,15.0,21.5,302.23651123046875
temperature_monthly-mean,15.0,22.0,299.5977478027344
temperature_monthly-mean,15.0,22.5,299.42620849609375
temperature_monthly-mean,15.0,23.0,299.3988342285156
temperature_monthly-mean,15.0,23.5,299.6358947753906
temperature_monthly-mean,15.0,24.0,299.037841796875
temperature_monthly-mean,15.0,24.5,299.5035705566406
temperature_monthly-mean,15.0,25.0,299.3458557128906
temperature_monthly-mean,15.0,25.5,299.49810791015625
temperature_monthly-mean,15.0,26.0,299.8600769042969
temperature_monthly-mean,15.0,26.5,300.92144775390625
temperature_monthly-mean,15.0,27.0,300.49310302734375
temperature_monthly-mean,15.0,27.5,299.8354797363281
temperature_monthly-mean,15.0,28.0,300.18389892578125
temperature_monthly-mean,15.0,28.5,301.3340148925781
temperature_monthly-mean,15.0,29.0,301.7885437011719
temperature_monthly-mean,15.0,29.5,301.93023681640625
temperature_monthly-mean,15.0,30.0,302.20660400390625
temperature_monthly-mean,15.0,30.5,301.8037414550781
temperature_monthly-mean,15.0,31.0,303.4415283203125
temperature_monthly-mean,15.0,31.5,303.6976318359375
temperature_monthly-mean,15.0,32.0,303.78546142578125
temperature_monthly-mean,15.0,32.5,304.7845153808594
temperature_monthly-mean,15.0,33.0,305.2740783691406
temperature_monthly-mean,15.0,33.5,305.4588317871094
temperature_monthly-mean,15.0,34.0,305.234130859375
temperature_monthly-mean,15.0,34.5,304.9083557128906
temperature_monthly-mean,15.5,0.5,305.557861328125
temperature_monthly-mean,15.5,1.0,305.7189636230469
temperature_monthly-mean,15.5,1.5,305.5633850097656
temperature_monthly-mean,15.5,2.0,305.2659606933594
temperature_monthly-mean,15.5,2.5,305.2710266113281
temperature_monthly-mean,15.5,3.0,305.1114807128906
temperature_monthly-mean,15.5,3.5,305.12493896484375
temperature_monthly-mean,15.5,4.0,304.8720397949219
temperature_monthly-mean,15.5,4.5,304.4440002441406
temperature_monthly-mean,15.5,5.0,304.52996826171875
temperature_monthly-mean,15.5,5.5,303.09027099609375
temperature_monthly-mean,15.5,6.0,303.1778869628906
temperature_monthly-mean,15.5,6.5,303.2234802246094
temperature_monthly-mean,15.5,7.0,302.994384765625
temperature_monthly-mean,15.5,7.5,303.0292663574219
temperature_monthly-mean,15.5,8.0,302.6261291503906
temperature_monthly-mean,15.5,8.5,302.3246765136719
temperature_monthly-mean,15.5,9.0,302.0995178222656
temperature_monthly-mean,15.5,9.5,302.11090087890625
temperature_monthly-mean,15.5,10.0,302.0740966796875
temperature_monthly-mean,15.5,10.5,302.12847900390625
temperature_monthly-mean,15.5,11.0,302.05889892578125
temperature_monthly-mean,15.5,11.5,302.2198181152344
temperature_monthly-mean,15.5,12.0,302.12188720703125
temperature_monthly-mean,15.5,12.5,302.22906494140625
temperature_monthly-mean,15.5,13.0,302.22540283203125
temperature_monthly-mean,15.5,13.5,302.31878662109375
temperature_monthly-mean,15.5,14.0,302.312744140625
temperature_monthly-mean,15.5,14.5,302.39410400390625
temperature_monthly-mean,15.5,15.0,302.60089111328125
temperature_monthly-mean,15.5,15.5,302.53411865234375
temperature_monthly-mean,15.5,16.0,302.595458984375
temperature_monthly-mean,15.5,16.5,302.87109375
temperature_monthly-mean,15.5,17.0,302.7315979003906
temperature_monthly-mean,15.5,17.5,302.65814208984375
temperature_monthly-mean,15.5,18.0,302.9166564941406
temperature_monthly-mean,15.5,18.5,303.28662109375
temperature_monthly-mean,15.5,19.0,303.38421630859375
temperature_monthly-mean,15.5,19.5,303.6549987792969
temperature_monthly-mean,15.5,20.0,303.8575439453125
temperature_monthly-mean,15.5,20.5,303.681640625
temperature_monthly-mean,15.5,21.0,303.3126220703125
temperature_monthly-mean,15.5,21.5,302.6017150878906
temperature_monthly-mean,15.5,22.0,301.46099853515625
temperature_monthly-mean,15.5,22.5,298.9779968261719
temperature_monthly-mean,15.5,23.0,299.30810546875
temperature_monthly-mean,15.5,23.5,299.0341491699219
temperature_monthly-mean,15.5,24.0,298.7711181640625
temperature_monthly-mean,15.5,24.5,299.19439697265625
temperature_monthly-mean,15.5,25.0,299.16455078125
temperature_monthly-mean,15.5,25.5,298.0147705078125
temperature_monthly-mean,15.5,26.0,299.317138671875
temperature_monthly-mean,15.5,26.5,299.2516174316406
temperature_monthly-mean,15.5,27.0,298.8793029785156
temperature_monthly-mean,15.5,27.5,299.23297119140625
temperature_monthly-mean,15.5,28.0,300.4401550292969
temperature_monthly-mean,15.5,28.5,301.3678283691406
temperature_monthly-mean,15.5,29.0,301.4727478027344
temperature_monthly-mean,15.5,29.5,301.5790710449219
temperature_monthly-mean,15.5,30.0,302.5386047363281
temperature_monthly-mean,15.5,30.5,302.49798583984375
temperature_monthly-mean,15.5,31.0,302.3824462890625
temperature_monthly-mean,15.5,31.5,303.6642150878906
temperature_monthly-mean,15.5,32.0,303.6510009765625
temperature_monthly-mean,15.5,32.5,304.8214416503906
temperature_monthly-mean,15.5,33.0,304.982177734375
temperature_monthly-mean,15.5,33.5,304.911376953125
temperature_monthly-mean,15.5,34.0,304.94189453125
temperature_monthly-mean,15.5,34.5,305.0462341308594
temperature_monthly-mean,16.0,0.5,306.0581359863281
temperature_monthly-mean,16.0,1.0,305.8390197753906
temperature_monthly-mean,16.0,1.5,305.90802001953125
temperature_monthly-mean,16.0,2.0,305.3677978515625
temperature_monthly-mean,16.0,2.5,305.85784912109375
temperature_monthly-mean,16.0,3.0,305.349365234375
temperature_monthly-mean,16.0,3.5,305.77264404296875
temperature_monthly-mean,16.0,4.0,304.771240234375
temperature_monthly-mean,16.0,4.5,304.7609558105469
temperature_monthly-mean,16.0,5.0,304.14776611328125
temperature_monthly-mean,16.0,5.5,303.8782653808594
temperature_monthly-mean,16.0,6.0,303.5456848144531
temperature_monthly-mean,16.0,6.5,303.55072021484375
temperature_monthly-mean,16.0,7.0,303.1625671386719
temperature_monthly-mean,16.0,7.5,302.9403381347656
temperature_monthly-mean,16.0,8.0,302.6893615722656
temperature_monthly-mean,16.0,8.5,302.2322692871094
temperature_monthly-mean,16.0,9.0,301.81561279296875
temperature_monthly-mean,16.0,9.5,301.66680908203125
temperature_monthly-mean,16.0,10.0,301.4866027832031
temperature_monthly-mean,16.0,10.5,301.51251220703125
temperature_monthly-mean,16.0,11.0,301.76654052734375
temperature_monthly-mean,16.0,11.5,302.004638671875
temperature_monthly-mean,16.0,12.0,301.68133544921875
temperature_monthly-mean,16.0,12.5,301.8406066894531
temperature_monthly-mean,16.0,13.0,301.8863220214844
temperature_monthly-mean,16.0,13.5,302.0278625488281
temperature_monthly-mean,16.0,14.0,302.016845703125
temperature_monthly-mean,16.0,14.5,302.2420349121094
temperature_monthly-mean,16.0,15.0,302.363525390625
temperature_monthly-mean,16.0,15.5,302.58111572265625
temperature_monthly-mean,16.0,16.0,302.946044921875
temperature_monthly-mean,16.0,16.5,303.09124755859375
temperature_monthly-mean,16.0,17.0,302.95257568359375
temperature_monthly-mean,16.0,17.5,302.7381591796875
temperature_monthly-mean,16.0,18.0,302.68829345703125
temperature_monthly-mean,16.0,18.5,302.9635009765625
temperature_monthly-mean,16.0,19.0,302.7801513671875
temperature_monthly-mean,16.0,19.5,302.9503479003906
temperature_monthly-mean,16.0,20.0,303.10260009765625
temperature_monthly-mean,16.0,20.5,303.2467956542969
temperature_monthly-mean,16.0,21.0,303.25872802734375
temperature_monthly-mean,16.0,21.5,302.59808349609375
temperature_monthly-mean,16.0,22.0,301.9101867675781
temperature_monthly-mean,16.0,22.5,300.0278625488281
temperature_monthly-mean,16.0,23.0,298.6482849121094
temperature_monthly-mean,16.0,23.5,298.6105651855469
temperature_monthly-mean,16.0,24.0,298.6932067871094
temperature_monthly-mean,16.0,24.5,298.8722229003906
temperature_monthly-mean,16.0,25.0,299.3054504394531
temperature_monthly-mean,16.0,25.5,299.053466796875
temperature_monthly-mean,16.0,26.0,298.897216796875
temperature_monthly-mean,16.0,26.5,299.40460205078125
temperature_monthly-mean,16.0,27.0,299.5333557128906
temperature_monthly-mean,16.0,27.5,299.4759826660156
temperature_monthly-mean,16.0,28.0,300.4194641113281
temperature_monthly-mean,16.0,28.5,301.3471374511719
temperature_monthly-mean,16.0,29.0,301.5002746582031
temperature_monthly-mean,16.0,29.5,302.361328125
temperature_monthly-mean,16.0,30.0,302.62457275390625
temperature_monthly-mean,16.0,30.5,301.7934265136719
temperature_monthly-mean,16.0,31.0,302.097900390625
temperature_monthly-mean,16.0,31.5,303.74365234375
temperature_monthly-mean,16.0,32.0,303.74169921875
temperature_monthly-mean,16.0,32.5,304.2992248535156
temperature_monthly-mean,16.0,33.0,304.02447509765625
temperature_monthly-mean,16.0,33.5,303.945556640625
temperature_monthly-mean,16.0,34.0,304.9683532714844
temperature_monthly-mean,16.0,34.5,305.388427734375
temperature_monthly-mean,16.5,0.5,306.051025390625
temperature_monthly-mean,16.5,1.0,305.8392333984375
temperature_monthly-mean,16.5,1.5,305.67730712890625
temperature_monthly-mean,16.5,2.0,305.1413269042969
temperature_monthly-mean,16.5,2.5,305.4599609375
temperature_monthly-mean,16.5,3.0,305.11041259765625
temperature_monthly-mean,16.5,3.5,305.3174133300781
temperature_monthly-mean,16.5,4.0,304.8326721191406
temperature_monthly-mean,16.5,4.5,304.5954284667969
temperature_monthly-mean,16.5,5.0,304.13916015625
temperature_monthly-mean,16.5,5.5,304.248046875
temperature_monthly-mean,16.5,6.0,304.2705383300781
temperature_monthly-mean,16.5,6.5,304.25244140625
temperature_monthly-mean,16.5,7.0,303.9061279296875
temperature_monthly-mean,16.5,7.5,304.2052917480469
temperature_monthly-mean,16.5,8.0,303.55377197265625
temperature_monthly-mean,16.5,8.5,302.42059326171875
temperature_monthly-mean,16.5,9.0,301.9327087402344
temperature_monthly-mean,16.5,9.5,301.5137939453125
temperature_monthly-mean,16.5,10.0,301.35980224609375
temperature_monthly-mean,16.5,10.5,301.187255859375
temperature_monthly-mean,16.5,11.0,301.2780456542969
temperature_monthly-mean,16.5,11.5,301.3743591308594
temperature_monthly-mean,16.5,12.0,301.2482604980469
temperature_monthly-mean,16.5,12.5,301.52447509765625
temperature_monthly-mean,16.5,13.0,301.72991943359375
temperature_monthly-mean,16.5,13.5,301.95477294921875
temperature_monthly-mean,16.5,14.0,302.05029296875
temperature_monthly-mean,16.5,14.5,302.0670166015625
temperature_monthly-mean,16.5,15.0,302.3152770996094
temperature_monthly-mean,16.5,15.5,302.7790832519531
temperature_monthly-mean,16.5,16.0,303.1498718261719
temperature_monthly-mean,16.5,16.5,303.3448181152344
temperature_monthly-mean,16.5,17.0,303.4288635253906
temperature_monthly-mean,16.5,17.5,303.36920166015625
temperature_monthly-mean,16.5,18.0,303.08538818359375
temperature_monthly-mean,16.5,18.5,302.86004638671875
temperature_monthly-mean,16.5,19.0,302.62005615234375
temperature_monthly-mean,16.5,19.5,302.4305114746094
temperature_monthly-mean,16.5,20.0,302.795654296875
temperature_monthly-mean,16.5,20.5,302.79718017578125
temperature_monthly-mean,16.5,21.0,303.009033203125
temperature_monthly-mean,16.5,21.5,302.9249572753906
temperature_monthly-mean,16.5,22.0,302.43707275390625
temperature_monthly-mean,16.5,22.5,299.2973937988281
temperature_monthly-mean,16.5,23.0,298.24713134765625
temperature_monthly-mean,16.5,23.5,298.39300537109375
temperature_monthly-mean,16.5,24.0,298.7060546875
temperature_monthly-mean,16.5,24.5,298.602783203125
temperature_monthly-mean,16.5,25.0,299.1026916503906
temperature_monthly-mean,16.5,25.5,299.1922302246094
temperature_monthly-mean,16.5,26.0,299.3886413574219
temperature_monthly-mean,16.5,26.5,299.3173522949219
temperature_monthly-mean,16.5,27.0,299.84478759765625
temperature_monthly-mean,16.5,27.5,300.03265380859375
temperature_monthly-mean,16.5,28.0,300.741455078125
temperature_monthly-mean,16.5,28.5,301.5978088378906
temperature_monthly-mean,16.5,29.0,302.1022033691406
temperature_monthly-mean,16.5,29.5,302.7857971191406
temperature_monthly-mean,16.5,30.0,302.0425109863281
temperature_monthly-mean,16.5,30.5,302.365966796875
temperature_monthly-mean,16.5,31.0,301.79425048828125
temperature_monthly-mean,16.5,31.5,303.6595153808594
temperature_monthly-mean,16.5,32.0,303.79730224609375
temperature_monthly-mean,16.5,32.5,304.002197265625
temperature_monthly-mean,16.5,33.0,304.4614562988281
temperature_monthly-mean,16.5,33.5,304.5801696777344
temperature_monthly-mean,16.5,34.0,305.08477783203125
temperature_monthly-mean,16.5,34.5,305.77130126953125
temperature_monthly-mean,17.0,0.5,305.6160583496094
temperature_monthly-mean,17.0,1.0,305.2657775878906
temperature_monthly-mean,17.0,1.5,304.84527587890625
temperature_monthly-mean,17.0,2.0,304.7723693847656
temperature_monthly-mean,17.0,2.5,305.2190856933594
temperature_monthly-mean,17.0,3.0,304.54437255859375
temperature_monthly-mean,17.0,3.5,304.52484130859375
temperature_monthly-mean,17.0,4.0,305.0931701660156
temperature_monthly-mean,17.0,4.5,304.6057434082031
temperature_monthly-mean,17.0,5.0,304.3787536621094
temperature_monthly-mean,17.0,5.5,304.2967224121094
temperature_monthly-mean,17.0,6.0,304.3179931640625
temperature_monthly-mean,17.0,6.5,305.00128173828125
temperature_monthly-mean,17.0,7.0,305.114013671875
temperature_monthly-mean,17.0,7.5,304.84515380859375
temperature_monthly-mean,17.0,8.0,304.2438659667969
temperature_monthly-mean,17.0,8.5,303.438720703125
temperature_monthly-mean,17.0,9.0,302.0599060058594
temperature_monthly-mean,17.0,9.5,301.3458251953125
temperature_monthly-mean,17.0,10.0,301.2064514160156
temperature_monthly-mean,17.0,10.5,301.03570556640625
temperature_monthly-mean,17.0,11.0,300.9413146972656
temperature_monthly-mean,17.0,11.5,300.9237976074219
temperature_monthly-mean,17.0,12.0,301.05560302734375
temperature_monthly-mean,17.0,12.5,301.1401672363281
temperature_monthly-mean,17.0,13.0,301.2270202636719
temperature_monthly-mean,17.0,13.5,301.41668701171875
temperature_monthly-mean,17.0,14.0,301.77630615234375
temperature_monthly-mean,17.0,14.5,301.9851989746094
temperature_monthly-mean,17.0,15.0,302.46038818359375
temperature_monthly-mean,17.0,15.5,302.9741516113281
temperature_monthly-mean,17.0,16.0,303.4019470214844
temperature_monthly-mean,17.0,16.5,303.5054626464844
temperature_monthly-mean,17.0,17.0,303.7158203125
temperature_monthly-mean,17.0,17.5,303.70404052734375
temperature_monthly-mean,17.0,18.0,303.52447509765625
temperature_monthly-mean,17.0,18.5,303.5637512207031
temperature_monthly-mean,17.0,19.0,302.9700622558594
temperature_monthly-mean,17.0,19.5,302.33953857421875
temperature_monthly-mean,17.0,20.0,302.0374755859375
temperature_monthly-mean,17.0,20.5,302.4831237792969
temperature_monthly-mean,17.0,21.0,302.8942565917969
temperature_monthly-mean,17.0,21.5,302.6160583496094
temperature_monthly-mean,17.0,22.0,301.4145202636719
temperature_monthly-mean,17.0,22.5,298.1885986328125
temperature_monthly-mean,17.0,23.0,297.357177734375
temperature_monthly-mean,17.0,23.5,298.021240234375
temperature_monthly-mean,17.0,24.0,298.572021484375
temperature_monthly-mean,17.0,24.5,298.4347229003906
temperature_monthly-mean,17.0,25.0,298.8750305175781
temperature_monthly-mean,17.0,25.5,299.2395935058594
temperature_monthly-mean,17.0,26.0,299.5335693359375
temperature_monthly-mean,17.0,26.5,299.68756103515625
temperature_monthly-mean,17.0,27.0,299.7287902832031
temperature_monthly-mean,17.0,27.5,300.3703308105469
temperature_monthly-mean,17.0,28.0,301.0785217285156
temperature_monthly-mean,17.0,28.5,301.6551818847656
temperature_monthly-mean,17.0,29.0,301.7550964355469
temperature_monthly-mean,17.0,29.5,301.37908935546875
temperature_monthly-mean,17.0,30.0,303.0472717285156
temperature_monthly-mean,17.0,30.5,303.0294494628906
temperature_monthly-mean,17.0,31.0,302.252197265625
temperature_monthly-mean,17.0,31.5,304.0057373046875
temperature_monthly-mean,17.0,32.0,303.6852111816406
temperature_monthly-mean,17.0,32.5,303.4944763183594
temperature_monthly-mean,17.0,33.0,304.0362548828125
temperature_monthly-mean,17.0,33.5,304.7933349609375
temperature_monthly-mean,17.0,34.0,305.17840576171875
temperature_monthly-mean,17.0,34.5,305.7242736816406
temperature_monthly-mean,17.5,0.5,305.34918212890625
temperature_monthly-mean,17.5,1.0,305.21881103515625
temperature_monthly-mean,17.5,1.5,304.55047607421875
temperature_monthly-mean,17.5,2.0,304.36566162109375
temperature_monthly-mean,17.5,2.5,304.07025146484375
temperature_monthly-mean,17.5,3.0,304.10357666015625
temperature_monthly-mean,17.5,3.5,304.1173400878906
temperature_monthly-mean,17.5,4.0,304.4468688964844
temperature_monthly-mean,17.5,4.5,304.759765625
temperature_monthly-mean,17.5,5.0,304.2264099121094
temperature_monthly-mean,17.5,5.5,304.3253479003906
temperature_monthly-mean,17.5,6.0,304.7061462402344
temperature_monthly-mean,17.5,6.5,305.1798400878906
temperature_monthly-mean,17.5,7.0,305.3419494628906
temperature_monthly-mean,17.5,7.5,305.10882568359375
temperature_monthly-mean,17.5,8.0,304.4594421386719
temperature_monthly-mean,17.5,8.5,301.7822570800781
temperature_monthly-mean,17.5,9.0,301.76214599609375
temperature_monthly-mean,17.5,9.5,301.5755310058594
temperature_monthly-mean,17.5,10.0,301.0616760253906
temperature_monthly-mean,17.5,10.5,300.8969421386719
temperature_monthly-mean,17.5,11.0,300.8294982910156
temperature_monthly-mean,17.5,11.5,300.8410949707031
temperature_monthly-mean,17.5,12.0,300.8699951171875
temperature_monthly-mean,17.5,12.5,300.81646728515625
temperature_monthly-mean,17.5,13.0,300.91009521484375
temperature_monthly-mean,17.5,13.5,300.8616638183594
temperature_monthly-mean,17.5,14.0,301.056640625
temperature_monthly-mean,17.5,14.5,301.3768310546875
temperature_monthly-mean,17.5,15.0,301.9577331542969
temperature_monthly-mean,17.5,15.5,302.8247375488281
temperature_monthly-mean,17.5,16.0,303.3378601074219
temperature_monthly-mean,17.5,16.5,303.5540466308594
temperature_monthly-mean,17.5,17.0,303.85028076171875
temperature_monthly-mean,17.5,17.5,304.23095703125
temperature_monthly-mean,17.5,18.0,303.5295104980469
temperature_monthly-mean,17.5,18.5,303.26568603515625
temperature_monthly-mean,17.5,19.0,303.21978759765625
temperature_monthly-mean,17.5,19.5,302.6333923339844
temperature_monthly-mean,17.5,20.0,301.9856872558594
temperature_monthly-mean,17.5,20.5,301.95806884765625
temperature_monthly-mean,17.5,21.0,302.5561828613281
temperature_monthly-mean,17.5,21.5,300.7258605957031
temperature_monthly-mean,17.5,22.0,300.6966247558594
temperature_monthly-mean,17.5,22.5,299.29180908203125
temperature_monthly-mean,17.5,23.0,298.2727966308594
temperature_monthly-mean,17.5,23.5,297.83966064453125
temperature_monthly-mean,17.5,24.0,297.95068359375
temperature_monthly-mean,17.5,24.5,298.0860900878906
temperature_monthly-mean,17.5,25.0,298.70697021484375
temperature_monthly-mean,17.5,25.5,299.26226806640625
temperature_monthly-mean,17.5,26.0,299.9260559082031
temperature_monthly-mean,17.5,26.5,300.2325134277344
temperature_monthly-mean,17.5,27.0,300.788330078125
temperature_monthly-mean,17.5,27.5,301.1164855957031
temperature_monthly-mean,17.5,28.0,301.28326416015625
temperature_monthly-mean,17.5,28.5,301.7989501953125
temperature_monthly-mean,17.5,29.0,301.857177734375
temperature_monthly-mean,17.5,29.5,301.87933349609375
temperature_monthly-mean,17.5,30.0,302.4383544921875
temperature_monthly-mean,17.5,30.5,303.3085021972656
temperature_monthly-mean,17.5,31.0,303.350830078125
temperature_monthly-mean,17.5,31.5,303.74896240234375
temperature_monthly-mean,17.5,32.0,304.254150390625
temperature_monthly-mean,17.5,32.5,304.19293212890625
temperature_monthly-mean,17.5,33.0,304.21490478515625
temperature_monthly-mean,17.5,33.5,304.544677734375
temperature_monthly-mean,17.5,34.0,305.0753173828125
temperature_monthly-mean,17.5,34.5,305.193115234375
temperature_monthly-mean,18.0,0.5,305.021728515625
temperature_monthly-mean,18.0,1.0,305.0608825683594
temperature_monthly-mean,18.0,1.5,304.6245422363281
temperature_monthly-mean,18.0,2.0,304.3067932128906
temperature_monthly-mean,18.0,2.5,304.2308044433594
temperature_monthly-mean,18.0,3.0,303.953369140625
temperature_monthly-mean,18.0,3.5,304.05316162109375
temperature_monthly-mean,18.0,4.0,304.4691162109375
temperature_monthly-mean,18.0,4.5,304.3209533691406
temperature_monthly-mean,18.0,5.0,304.4110412597656
temperature_monthly-mean,18.0,5.5,304.54180908203125
temperature_monthly-mean,18.0,6.0,304.59576416015625
temperature_monthly-mean,18.0,6.5,304.7840270996094
temperature_monthly-mean,18.0,7.0,304.7525329589844
temperature_monthly-mean,18.0,7.5,304.6891174316406
temperature_monthly-mean,18.0,8.0,303.9359130859375
temperature_monthly-mean,18.0,8.5,302.53265380859375
temperature_monthly-mean,18.0,9.0,300.32135009765625
temperature_monthly-mean,18.0,9.5,301.4240417480469
temperature_monthly-mean,18.0,10.0,301.07623291015625
temperature_monthly-mean,18.0,10.5,300.927978515625
temperature_monthly-mean,18.0,11.0,301.0123596191406
temperature_monthly-mean,18.0,11.5,301.1448669433594
temperature_monthly-mean,18.0,12.0,301.086669921875
temperature_monthly-mean,18.0,12.5,300.95245361328125
temperature_monthly-mean,18.0,13.0,300.75054931640625
temperature_monthly-mean,18.0,13.5,300.5639343261719
temperature_monthly-mean,18.0,14.0,300.640380859375
temperature_monthly-mean,18.0,14.5,300.76849365234375
temperature_monthly-mean,18.0,15.0,301.1624450683594
temperature_monthly-mean,18.0,15.5,301.81195068359375
temperature_monthly-mean,18.0,16.0,302.35089111328125
temperature_monthly-mean,18.0,16.5,302.976806640625
temperature_monthly-mean,18.0,17.0,303.2356262207031
temperature_monthly-mean,18.0,17.5,303.15838623046875
