variable,lat,lon,slope
surface-latent-heat-flux_coldest-quarter,6.5,17.0,0.1489048231215704
surface-latent-heat-flux_coldest-quarter,6.5,17.5,0.2006904738289969
surface-latent-heat-flux_coldest-quarter,6.5,18.0,0.27315014884585426
surface-latent-heat-flux_coldest-quarter,6.5,18.5,0.3456099601018996
surface-latent-heat-flux_coldest-quarter,6.5,19.0,0.4074209304082961
surface-latent-heat-flux_coldest-quarter,6.5,19.5,0.4338571003505161
surface-latent-heat-flux_coldest-quarter,6.5,20.0,0.4520503225780668
surface-latent-heat-flux_coldest-quarter,6.5,20.5,0.4702437491643997
surface-latent-heat-flux_coldest-quarter,6.5,21.0,0.46612993876139325
surface-latent-heat-flux_coldest-quarter,6.5,21.5,0.4545792852129255
surface-latent-heat-flux_coldest-quarter,6.5,22.0,0.44302860895792645
surface-latent-heat-flux_coldest-quarter,6.5,22.5,0.44014883041381836
surface-latent-heat-flux_coldest-quarter,6.5,23.0,0.3483261380876813
surface-latent-heat-flux_coldest-quarter,6.5,23.5,0.29515089307512554
surface-latent-heat-flux_coldest-quarter,6.5,24.0,0.24197562535603842
surface-latent-heat-flux_coldest-quarter,6.5,24.5,0.19658270336332773
surface-latent-heat-flux_coldest-quarter,6.5,25.0,0.17454061054048084
surface-latent-heat-flux_coldest-quarter,6.5,25.5,0.15249851771763392
surface-latent-heat-flux_coldest-quarter,6.5,26.0,0.12573730377923875
surface-latent-heat-flux_coldest-quarter,6.5,26.5,0.11752130871727354
surface-latent-heat-flux_coldest-quarter,6.5,27.0,0.11892890930175781
surface-latent-heat-flux_coldest-quarter,6.5,27.5,0.1126399040222168
surface-latent-heat-flux_coldest-quarter,6.5,28.0,0.10635087603614443
surface-latent-heat-flux_coldest-quarter,6.5,28.5,0.09861335300263903
surface-latent-heat-flux_coldest-quarter,6.5,29.0,0.11796858197166807
surface-latent-heat-flux_coldest-quarter,6.5,29.5,0.13749915077572777
surface-latent-heat-flux_coldest-quarter,6.5,30.0,0.15719881511869882
surface-latent-heat-flux_coldest-quarter,6.5,30.5,0.21731410707746232
surface-latent-heat-flux_coldest-quarter,6.5,31.0,0.2775999477931431
surface-latent-heat-flux_coldest-quarter,6.5,31.5,0.3379853339422316
surface-latent-heat-flux_coldest-quarter,6.5,32.0,0.3780070486522856
surface-latent-heat-flux_coldest-quarter,6.5,32.5,0.3096248990013486
surface-latent-heat-flux_coldest-quarter,6.5,33.0,0.24124247687203543
surface-latent-heat-flux_coldest-quarter,6.5,33.5,0.17457008361816406
surface-latent-heat-flux_coldest-quarter,6.5,34.0,0.1310530844188872
surface-latent-heat-flux_coldest-quarter,6.5,34.5,0.07380578631446474
surface-latent-heat-flux_coldest-quarter,7.0,0.5,0.15479587373279388
surface-latent-heat-flux_coldest-quarter,7.0,1.0,0.1812864031110491
surface-latent-heat-flux_coldest-quarter,7.0,1.5,0.18197731744675408
surface-latent-heat-flux_coldest-quarter,7.0,2.0,0.17817183903285433
surface-latent-heat-flux_coldest-quarter,7.0,2.5,0.16087502524966282
surface-latent-heat-flux_coldest-quarter,7.0,3.0,0.14359694435482934
surface-latent-heat-flux_coldest-quarter,7.0,3.5,0.12930531728835332
surface-latent-heat-flux_coldest-quarter,7.0,4.0,0.11201649620419457
surface-latent-heat-flux_coldest-quarter,7.0,4.5,0.09189626148768833
surface-latent-heat-flux_coldest-quarter,7.0,5.0,0.10114049911499023
surface-latent-heat-flux_coldest-quarter,7.0,5.5,0.11057122548421223
surface-latent-heat-flux_coldest-quarter,7.0,6.0,0.1280551410856701
surface-latent-heat-flux_coldest-quarter,7.0,6.5,0.15411081768217538
surface-latent-heat-flux_coldest-quarter,7.0,7.0,0.1978308359781901
surface-latent-heat-flux_coldest-quarter,7.0,7.5,0.2412710189819336
surface-latent-heat-flux_coldest-quarter,7.0,8.0,0.21788335981823148
surface-latent-heat-flux_coldest-quarter,7.0,8.5,0.21607271830240884
surface-latent-heat-flux_coldest-quarter,7.0,9.0,0.23612424305507115
surface-latent-heat-flux_coldest-quarter,7.0,9.5,0.25549934023902526
surface-latent-heat-flux_coldest-quarter,7.0,10.0,0.2728451774233863
surface-latent-heat-flux_coldest-quarter,7.0,10.5,0.25637420018513996
surface-latent-heat-flux_coldest-quarter,7.0,11.0,0.22862861269996276
surface-latent-heat-flux_coldest-quarter,7.0,11.5,0.1897509211585635
surface-latent-heat-flux_coldest-quarter,7.0,12.0,0.13973955881027947
surface-latent-heat-flux_coldest-quarter,7.0,12.5,0.09802352814447311
surface-latent-heat-flux_coldest-quarter,7.0,13.0,0.08119696662539527
surface-latent-heat-flux_coldest-quarter,7.0,13.5,0.08230879193260555
surface-latent-heat-flux_coldest-quarter,7.0,14.0,0.08940104075840541
surface-latent-heat-flux_coldest-quarter,7.0,14.5,0.09092403593517484
surface-latent-heat-flux_coldest-quarter,7.0,15.0,0.08701835359845841
surface-latent-heat-flux_coldest-quarter,7.0,15.5,0.11681502205984932
surface-latent-heat-flux_coldest-quarter,7.0,16.0,0.14329789933704193
surface-latent-heat-flux_coldest-quarter,7.0,16.5,0.16632434300013949
surface-latent-heat-flux_coldest-quarter,7.0,17.0,0.19137237185523623
surface-latent-heat-flux_coldest-quarter,7.0,17.5,0.22248626890636622
surface-latent-heat-flux_coldest-quarter,7.0,18.0,0.2538579077947707
surface-latent-heat-flux_coldest-quarter,7.0,18.5,0.3260587510608491
surface-latent-heat-flux_coldest-quarter,7.0,19.0,0.38786969866071425
surface-latent-heat-flux_coldest-quarter,7.0,19.5,0.43903053374517526
surface-latent-heat-flux_coldest-quarter,7.0,20.0,0.4819503965831938
surface-latent-heat-flux_coldest-quarter,7.0,20.5,0.5001436642238071
surface-latent-heat-flux_coldest-quarter,7.0,21.0,0.49602987652733216
surface-latent-heat-flux_coldest-quarter,7.0,21.5,0.4875158128284272
surface-latent-heat-flux_coldest-quarter,7.0,22.0,0.48811306272234234
surface-latent-heat-flux_coldest-quarter,7.0,22.5,0.4882710774739583
surface-latent-heat-flux_coldest-quarter,7.0,23.0,0.3834200359526134
surface-latent-heat-flux_coldest-quarter,7.0,23.5,0.27812605812436053
surface-latent-heat-flux_coldest-quarter,7.0,24.0,0.2119197618393671
surface-latent-heat-flux_coldest-quarter,7.0,24.5,0.16652683984665642
surface-latent-heat-flux_coldest-quarter,7.0,25.0,0.14448472431727816
surface-latent-heat-flux_coldest-quarter,7.0,25.5,0.1082834970383417
surface-latent-heat-flux_coldest-quarter,7.0,26.0,0.06736180895850771
surface-latent-heat-flux_coldest-quarter,7.0,26.5,0.05914585930960519
surface-latent-heat-flux_coldest-quarter,7.0,27.0,0.08364000774565197
surface-latent-heat-flux_coldest-quarter,7.0,27.5,0.1004392078944615
surface-latent-heat-flux_coldest-quarter,7.0,28.0,0.09415022532145183
surface-latent-heat-flux_coldest-quarter,7.0,28.5,0.0862381344749814
surface-latent-heat-flux_coldest-quarter,7.0,29.0,0.07778478804088775
surface-latent-heat-flux_coldest-quarter,7.0,29.5,0.0833228656223842
surface-latent-heat-flux_coldest-quarter,7.0,30.0,0.10302255267188662
surface-latent-heat-flux_coldest-quarter,7.0,30.5,0.1631378900437128
surface-latent-heat-flux_coldest-quarter,7.0,31.0,0.23142201559884207
surface-latent-heat-flux_coldest-quarter,7.0,31.5,0.3077058337983631
surface-latent-heat-flux_coldest-quarter,7.0,32.0,0.3478278659638904
surface-latent-heat-flux_coldest-quarter,7.0,32.5,0.2794455119541713
surface-latent-heat-flux_coldest-quarter,7.0,33.0,0.21619322186424617
surface-latent-heat-flux_coldest-quarter,7.0,33.5,0.15465136936732699
surface-latent-heat-flux_coldest-quarter,7.0,34.0,0.1111344155811128
surface-latent-heat-flux_coldest-quarter,7.0,34.5,0.08564456303914388
surface-latent-heat-flux_coldest-quarter,7.5,0.5,0.19326221375238328
surface-latent-heat-flux_coldest-quarter,7.5,1.0,0.1939531053815569
surface-latent-heat-flux_coldest-quarter,7.5,1.5,0.19464404242379324
surface-latent-heat-flux_coldest-quarter,7.5,2.0,0.1908386775425502
surface-latent-heat-flux_coldest-quarter,7.5,2.5,0.17354168210710796
surface-latent-heat-flux_coldest-quarter,7.5,3.0,0.15624477749779112
surface-latent-heat-flux_coldest-quarter,7.5,3.5,0.1389478501819429
surface-latent-heat-flux_coldest-quarter,7.5,4.0,0.13534457342965261
surface-latent-heat-flux_coldest-quarter,7.5,4.5,0.14477525438581196
surface-latent-heat-flux_coldest-quarter,7.5,5.0,0.15420578774951751
surface-latent-heat-flux_coldest-quarter,7.5,5.5,0.16363648005894252
surface-latent-heat-flux_coldest-quarter,7.5,6.0,0.1986358506338937
surface-latent-heat-flux_coldest-quarter,7.5,6.5,0.242355778103783
surface-latent-heat-flux_coldest-quarter,7.5,7.0,0.28607577369326637
surface-latent-heat-flux_coldest-quarter,7.5,7.5,0.3293141183399018
surface-latent-heat-flux_coldest-quarter,7.5,8.0,0.3488848095848447
surface-latent-heat-flux_coldest-quarter,7.5,8.5,0.3689363116309756
surface-latent-heat-flux_coldest-quarter,7.5,9.0,0.3889877682640439
surface-latent-heat-flux_coldest-quarter,7.5,9.5,0.39737356276739205
surface-latent-heat-flux_coldest-quarter,7.5,10.0,0.3696280206952776
surface-latent-heat-flux_coldest-quarter,7.5,10.5,0.3418824105035691
surface-latent-heat-flux_coldest-quarter,7.5,11.0,0.31413693655104863
surface-latent-heat-flux_coldest-quarter,7.5,11.5,0.27493454161144437
surface-latent-heat-flux_coldest-quarter,7.5,12.0,0.22492313385009766
surface-latent-heat-flux_coldest-quarter,7.5,12.5,0.1749117260887509
surface-latent-heat-flux_coldest-quarter,7.5,13.0,0.1249004772731236
surface-latent-heat-flux_coldest-quarter,7.5,13.5,0.1184760502406529
surface-latent-heat-flux_coldest-quarter,7.5,14.0,0.12556820824032738
surface-latent-heat-flux_coldest-quarter,7.5,14.5,0.1326603889465332
surface-latent-heat-flux_coldest-quarter,7.5,15.0,0.13968438193911598
surface-latent-heat-flux_coldest-quarter,7.5,15.5,0.162506103515625
surface-latent-heat-flux_coldest-quarter,7.5,16.0,0.18553263800484793
surface-latent-heat-flux_coldest-quarter,7.5,16.5,0.20855905896141413
surface-latent-heat-flux_coldest-quarter,7.5,17.0,0.23343211128598165
surface-latent-heat-flux_coldest-quarter,7.5,17.5,0.26454607645670575
surface-latent-heat-flux_coldest-quarter,7.5,18.0,0.29565988268171034
surface-latent-heat-flux_coldest-quarter,7.5,18.5,0.32677375702630906
surface-latent-heat-flux_coldest-quarter,7.5,19.0,0.3681690352303641
surface-latent-heat-flux_coldest-quarter,7.5,19.5,0.41932973407563706
surface-latent-heat-flux_coldest-quarter,7.5,20.0,0.4704906372796921
surface-latent-heat-flux_coldest-quarter,7.5,20.5,0.5216514723641531
surface-latent-heat-flux_coldest-quarter,7.5,21.0,0.5344587053571428
surface-latent-heat-flux_coldest-quarter,7.5,21.5,0.5350559779575892
surface-latent-heat-flux_coldest-quarter,7.5,22.0,0.5356532959710982
surface-latent-heat-flux_coldest-quarter,7.5,22.5,0.5358114015488397
surface-latent-heat-flux_coldest-quarter,7.5,23.0,0.43096024649483816
surface-latent-heat-flux_coldest-quarter,7.5,23.5,0.3256662913731166
surface-latent-heat-flux_coldest-quarter,7.5,24.0,0.22037242707752044
surface-latent-heat-flux_coldest-quarter,7.5,24.5,0.13207857949393134
surface-latent-heat-flux_coldest-quarter,7.5,25.0,0.09115677788144066
surface-latent-heat-flux_coldest-quarter,7.5,25.5,0.05023486273629325
surface-latent-heat-flux_coldest-quarter,7.5,26.0,0.009313083830333892
surface-latent-heat-flux_coldest-quarter,7.5,26.5,0.0010971341814313617
surface-latent-heat-flux_coldest-quarter,7.5,27.0,0.02559128261747814
surface-latent-heat-flux_coldest-quarter,7.5,27.5,0.050085476466587606
surface-latent-heat-flux_coldest-quarter,7.5,28.0,0.0745796249026344
surface-latent-heat-flux_coldest-quarter,7.5,28.5,0.0738978385925293
surface-latent-heat-flux_coldest-quarter,7.5,29.0,0.065444582984561
surface-latent-heat-flux_coldest-quarter,7.5,29.5,0.05699137278965541
surface-latent-heat-flux_coldest-quarter,7.5,30.0,0.04905977703276135
surface-latent-heat-flux_coldest-quarter,7.5,30.5,0.1249619892665318
surface-latent-heat-flux_coldest-quarter,7.5,31.0,0.20124569393339609
surface-latent-heat-flux_coldest-quarter,7.5,31.5,0.2775295121329171
surface-latent-heat-flux_coldest-quarter,7.5,32.0,0.3193186578296479
surface-latent-heat-flux_coldest-quarter,7.5,32.5,0.25777673721313477
surface-latent-heat-flux_coldest-quarter,7.5,33.0,0.19623493012927826
surface-latent-heat-flux_coldest-quarter,7.5,33.5,0.1346930322192964
surface-latent-heat-flux_coldest-quarter,7.5,34.0,0.09131420226324172
surface-latent-heat-flux_coldest-quarter,7.5,34.5,0.06582444054739817
surface-latent-heat-flux_coldest-quarter,8.0,0.5,0.21317640940348306
surface-latent-heat-flux_coldest-quarter,8.0,1.0,0.23059863135928196
surface-latent-heat-flux_coldest-quarter,8.0,1.5,0.2312895684015183
surface-latent-heat-flux_coldest-quarter,8.0,2.0,0.22748415810721256
surface-latent-heat-flux_coldest-quarter,8.0,2.5,0.21018716267177034
surface-latent-heat-flux_coldest-quarter,8.0,3.0,0.19304609298706055
surface-latent-heat-flux_coldest-quarter,8.0,3.5,0.20058779489426384
surface-latent-heat-flux_coldest-quarter,8.0,4.0,0.23649790173485163
surface-latent-heat-flux_coldest-quarter,8.0,4.5,0.30028238750639413
surface-latent-heat-flux_coldest-quarter,8.0,5.0,0.3100555964878627
surface-latent-heat-flux_coldest-quarter,8.0,5.5,0.3194862547374907
surface-latent-heat-flux_coldest-quarter,8.0,6.0,0.3546327636355445
surface-latent-heat-flux_coldest-quarter,8.0,6.5,0.39835273651849656
surface-latent-heat-flux_coldest-quarter,8.0,7.0,0.42680002394176664
surface-latent-heat-flux_coldest-quarter,8.0,7.5,0.43966920035226
surface-latent-heat-flux_coldest-quarter,8.0,8.0,0.3801578340076264
surface-latent-heat-flux_coldest-quarter,8.0,8.5,0.3602730206080845
surface-latent-heat-flux_coldest-quarter,8.0,9.0,0.38032454536074684
surface-latent-heat-flux_coldest-quarter,8.0,9.5,0.3884283247448149
surface-latent-heat-flux_coldest-quarter,8.0,10.0,0.3606828734988258
surface-latent-heat-flux_coldest-quarter,8.0,10.5,0.3326134227571033
surface-latent-heat-flux_coldest-quarter,8.0,11.0,0.2532143819899786
surface-latent-heat-flux_coldest-quarter,8.0,11.5,0.1883452506292434
surface-latent-heat-flux_coldest-quarter,8.0,12.0,0.13833393369402203
surface-latent-heat-flux_coldest-quarter,8.0,12.5,0.11047168005080449
surface-latent-heat-flux_coldest-quarter,8.0,13.0,0.1490701947893415
surface-latent-heat-flux_coldest-quarter,8.0,13.5,0.1640399070013137
surface-latent-heat-flux_coldest-quarter,8.0,14.0,0.17113211041405085
surface-latent-heat-flux_coldest-quarter,8.0,14.5,0.1732563745407831
surface-latent-heat-flux_coldest-quarter,8.0,15.0,0.17039721352713447
surface-latent-heat-flux_coldest-quarter,8.0,15.5,0.1640171096438453
surface-latent-heat-flux_coldest-quarter,8.0,16.0,0.172332037062872
surface-latent-heat-flux_coldest-quarter,8.0,16.5,0.19535857155209496
surface-latent-heat-flux_coldest-quarter,8.0,17.0,0.21340633573986234
surface-latent-heat-flux_coldest-quarter,8.0,17.5,0.21651570002237955
surface-latent-heat-flux_coldest-quarter,8.0,18.0,0.24062772024245488
surface-latent-heat-flux_coldest-quarter,8.0,18.5,0.27174166270664757
surface-latent-heat-flux_coldest-quarter,8.0,19.0,0.3128783135187058
surface-latent-heat-flux_coldest-quarter,8.0,19.5,0.36403914860316683
surface-latent-heat-flux_coldest-quarter,8.0,20.0,0.41223006021408803
surface-latent-heat-flux_coldest-quarter,8.0,20.5,0.4515091805231003
surface-latent-heat-flux_coldest-quarter,8.0,21.0,0.45260792686825696
surface-latent-heat-flux_coldest-quarter,8.0,21.5,0.4440343039376395
surface-latent-heat-flux_coldest-quarter,8.0,22.0,0.444631712777274
surface-latent-heat-flux_coldest-quarter,8.0,22.5,0.4447896367027645
surface-latent-heat-flux_coldest-quarter,8.0,23.0,0.3399386405944824
surface-latent-heat-flux_coldest-quarter,8.0,23.5,0.23464461735316686
surface-latent-heat-flux_coldest-quarter,8.0,24.0,0.1609636488414946
surface-latent-heat-flux_coldest-quarter,8.0,24.5,0.11145198912847608
surface-latent-heat-flux_coldest-quarter,8.0,25.0,0.10283642723446801
surface-latent-heat-flux_coldest-quarter,8.0,25.5,0.06999204272315615
surface-latent-heat-flux_coldest-quarter,8.0,26.0,0.029070241110665456
surface-latent-heat-flux_coldest-quarter,8.0,26.5,0.02085424604870024
surface-latent-heat-flux_coldest-quarter,8.0,27.0,0.045348439897809706
surface-latent-heat-flux_coldest-quarter,8.0,27.5,0.05887742269606817
surface-latent-heat-flux_coldest-quarter,8.0,28.0,0.039504414512997583
surface-latent-heat-flux_coldest-quarter,8.0,28.5,0.02832083475022089
surface-latent-heat-flux_coldest-quarter,8.0,29.0,0.019867624555315287
surface-latent-heat-flux_coldest-quarter,8.0,29.5,0.026841776711600165
surface-latent-heat-flux_coldest-quarter,8.0,30.0,0.049385933648972286
surface-latent-heat-flux_coldest-quarter,8.0,30.5,0.10550950822376069
surface-latent-heat-flux_coldest-quarter,8.0,31.0,0.17178353809175037
surface-latent-heat-flux_coldest-quarter,8.0,31.5,0.24806731087820866
surface-latent-heat-flux_coldest-quarter,8.0,32.0,0.28989914485386437
surface-latent-heat-flux_coldest-quarter,8.0,32.5,0.22835715611775717
surface-latent-heat-flux_coldest-quarter,8.0,33.0,0.16694375446864534
surface-latent-heat-flux_coldest-quarter,8.0,33.5,0.12587034134637742
surface-latent-heat-flux_coldest-quarter,8.0,34.0,0.09341437476021902
surface-latent-heat-flux_coldest-quarter,8.0,34.5,0.06943882079351515
surface-latent-heat-flux_coldest-quarter,8.5,0.5,0.19973189490182058
surface-latent-heat-flux_coldest-quarter,8.5,1.0,0.23388347171601792
surface-latent-heat-flux_coldest-quarter,8.5,1.5,0.2678263982137044
surface-latent-heat-flux_coldest-quarter,8.5,2.0,0.2642305010841006
surface-latent-heat-flux_coldest-quarter,8.5,2.5,0.2594303403581891
surface-latent-heat-flux_coldest-quarter,8.5,3.0,0.26712874003819054
surface-latent-heat-flux_coldest-quarter,8.5,3.5,0.2748270488920666
surface-latent-heat-flux_coldest-quarter,8.5,4.0,0.31073729197184247
surface-latent-heat-flux_coldest-quarter,8.5,4.5,0.37486280713762554
surface-latent-heat-flux_coldest-quarter,8.5,5.0,0.43898834500994005
surface-latent-heat-flux_coldest-quarter,8.5,5.5,0.4757678849356515
surface-latent-heat-flux_coldest-quarter,8.5,6.0,0.5107241358075822
surface-latent-heat-flux_coldest-quarter,8.5,6.5,0.5240877923511323
surface-latent-heat-flux_coldest-quarter,8.5,7.0,0.5372600782485235
surface-latent-heat-flux_coldest-quarter,8.5,7.5,0.5501293908982049
surface-latent-heat-flux_coldest-quarter,8.5,8.0,0.49061791102091473
surface-latent-heat-flux_coldest-quarter,8.5,8.5,0.4308012780689057
surface-latent-heat-flux_coldest-quarter,8.5,9.0,0.37148269017537433
surface-latent-heat-flux_coldest-quarter,8.5,9.5,0.3790861992608933
surface-latent-heat-flux_coldest-quarter,8.5,10.0,0.3253528504144578
surface-latent-heat-flux_coldest-quarter,8.5,10.5,0.24562806174868626
surface-latent-heat-flux_coldest-quarter,8.5,11.0,0.16590318225678943
surface-latent-heat-flux_coldest-quarter,8.5,11.5,0.10103402818952287
surface-latent-heat-flux_coldest-quarter,8.5,12.0,0.11747664497012184
surface-latent-heat-flux_coldest-quarter,8.5,12.5,0.1560750234694708
surface-latent-heat-flux_coldest-quarter,8.5,13.0,0.1946734927949451
surface-latent-heat-flux_coldest-quarter,8.5,13.5,0.20958142053513298
surface-latent-heat-flux_coldest-quarter,8.5,14.0,0.20679928007579984
surface-latent-heat-flux_coldest-quarter,8.5,14.5,0.20395487830752415
surface-latent-heat-flux_coldest-quarter,8.5,15.0,0.20109571729387554
surface-latent-heat-flux_coldest-quarter,8.5,15.5,0.19471565882364908
surface-latent-heat-flux_coldest-quarter,8.5,16.0,0.18832056862967353
surface-latent-heat-flux_coldest-quarter,8.5,16.5,0.18210926510038827
surface-latent-heat-flux_coldest-quarter,8.5,17.0,0.19997274307977586
surface-latent-heat-flux_coldest-quarter,8.5,17.5,0.20308219818841844
surface-latent-heat-flux_coldest-quarter,8.5,18.0,0.20619160788399832
surface-latent-heat-flux_coldest-quarter,8.5,18.5,0.21630139577956425
surface-latent-heat-flux_coldest-quarter,8.5,19.0,0.25743813741774785
surface-latent-heat-flux_coldest-quarter,8.5,19.5,0.299688044048491
surface-latent-heat-flux_coldest-quarter,8.5,20.0,0.3389673005966913
surface-latent-heat-flux_coldest-quarter,8.5,20.5,0.3782464663187663
surface-latent-heat-flux_coldest-quarter,8.5,21.0,0.3793453261965797
surface-latent-heat-flux_coldest-quarter,8.5,21.5,0.3677149500165667
surface-latent-heat-flux_coldest-quarter,8.5,22.0,0.3560850279671805
surface-latent-heat-flux_coldest-quarter,8.5,22.5,0.35318556286039804
surface-latent-heat-flux_coldest-quarter,8.5,23.0,0.25887105578467956
surface-latent-heat-flux_coldest-quarter,8.5,23.5,0.19572973251342773
surface-latent-heat-flux_coldest-quarter,8.5,24.0,0.13258838653564453
surface-latent-heat-flux_coldest-quarter,8.5,24.5,0.08307670411609468
surface-latent-heat-flux_coldest-quarter,8.5,25.0,0.07446118763514926
surface-latent-heat-flux_coldest-quarter,8.5,25.5,0.0658456938607352
surface-latent-heat-flux_coldest-quarter,8.5,26.0,0.049154508681524364
surface-latent-heat-flux_coldest-quarter,8.5,26.5,0.04093851361955915
surface-latent-heat-flux_coldest-quarter,8.5,27.0,0.032533849988664904
surface-latent-heat-flux_coldest-quarter,8.5,27.5,0.013160819099062963
surface-latent-heat-flux_coldest-quarter,8.5,28.0,-0.0062122344970703125
surface-latent-heat-flux_coldest-quarter,8.5,28.5,-0.017203444526309057
surface-latent-heat-flux_coldest-quarter,8.5,29.0,0.005006722041538783
surface-latent-heat-flux_coldest-quarter,8.5,29.5,0.027410280136835007
surface-latent-heat-flux_coldest-quarter,8.5,30.0,0.04995450519380115
surface-latent-heat-flux_coldest-quarter,8.5,30.5,0.10607828412737165
surface-latent-heat-flux_coldest-quarter,8.5,31.0,0.16234334309895834
surface-latent-heat-flux_coldest-quarter,8.5,31.5,0.21873346964518228
surface-latent-heat-flux_coldest-quarter,8.5,32.0,0.26043989544823054
surface-latent-heat-flux_coldest-quarter,8.5,32.5,0.20919595445905412
surface-latent-heat-flux_coldest-quarter,8.5,33.0,0.16825155984787712
surface-latent-heat-flux_coldest-quarter,8.5,33.5,0.12730725606282553
surface-latent-heat-flux_coldest-quarter,8.5,34.0,0.09485149383544922
surface-latent-heat-flux_coldest-quarter,8.5,34.5,0.07088527225312732
surface-latent-heat-flux_coldest-quarter,9.0,0.5,0.16398073378063382
surface-latent-heat-flux_coldest-quarter,9.0,1.0,0.1981323787144252
surface-latent-heat-flux_coldest-quarter,9.0,1.5,0.2321615219116211
surface-latent-heat-flux_coldest-quarter,9.0,2.0,0.24705634798322404
surface-latent-heat-flux_coldest-quarter,9.0,2.5,0.25870704650878906
surface-latent-heat-flux_coldest-quarter,9.0,3.0,0.2664054461887904
surface-latent-heat-flux_coldest-quarter,9.0,3.5,0.2741038004557292
surface-latent-heat-flux_coldest-quarter,9.0,4.0,0.31001399812244235
surface-latent-heat-flux_coldest-quarter,9.0,4.5,0.3741394678751628
surface-latent-heat-flux_coldest-quarter,9.0,5.0,0.43826498304094585
surface-latent-heat-flux_coldest-quarter,9.0,5.5,0.46688293275379
surface-latent-heat-flux_coldest-quarter,9.0,6.0,0.4694639841715495
surface-latent-heat-flux_coldest-quarter,9.0,6.5,0.48258926754906056
surface-latent-heat-flux_coldest-quarter,9.0,7.0,0.49576146262032644
surface-latent-heat-flux_coldest-quarter,9.0,7.5,0.5086307752700079
surface-latent-heat-flux_coldest-quarter,9.0,8.0,0.4491192953927176
surface-latent-heat-flux_coldest-quarter,9.0,8.5,0.3893025716145833
surface-latent-heat-flux_coldest-quarter,9.0,9.0,0.32975096929640996
surface-latent-heat-flux_coldest-quarter,9.0,9.5,0.31817883536929176
surface-latent-heat-flux_coldest-quarter,9.0,10.0,0.28163943971906386
surface-latent-heat-flux_coldest-quarter,9.0,10.5,0.20191456022716703
surface-latent-heat-flux_coldest-quarter,9.0,11.0,0.12218963532220749
surface-latent-heat-flux_coldest-quarter,9.0,11.5,0.07686619531540644
surface-latent-heat-flux_coldest-quarter,9.0,12.0,0.10308428037734257
surface-latent-heat-flux_coldest-quarter,9.0,12.5,0.1416827156430199
surface-latent-heat-flux_coldest-quarter,9.0,13.0,0.1802811849684942
surface-latent-heat-flux_coldest-quarter,9.0,13.5,0.19716385432652064
surface-latent-heat-flux_coldest-quarter,9.0,14.0,0.1943983577546619
surface-latent-heat-flux_coldest-quarter,9.0,14.5,0.1915539332798549
surface-latent-heat-flux_coldest-quarter,9.0,15.0,0.1886948403858003
surface-latent-heat-flux_coldest-quarter,9.0,15.5,0.18231469108944848
surface-latent-heat-flux_coldest-quarter,9.0,16.0,0.17591971442812962
surface-latent-heat-flux_coldest-quarter,9.0,16.5,0.16976081757318406
surface-latent-heat-flux_coldest-quarter,9.0,17.0,0.19391986301967074
surface-latent-heat-flux_coldest-quarter,9.0,17.5,0.1970293181283133
surface-latent-heat-flux_coldest-quarter,9.0,18.0,0.20013856887817383
surface-latent-heat-flux_coldest-quarter,9.0,18.5,0.20502962384905132
surface-latent-heat-flux_coldest-quarter,9.0,19.0,0.2068416050502232
surface-latent-heat-flux_coldest-quarter,9.0,19.5,0.2346463884626116
surface-latent-heat-flux_coldest-quarter,9.0,20.0,0.27392555418468656
surface-latent-heat-flux_coldest-quarter,9.0,20.5,0.3132046517871675
surface-latent-heat-flux_coldest-quarter,9.0,21.0,0.31430360249110634
surface-latent-heat-flux_coldest-quarter,9.0,21.5,0.3026732944306873
surface-latent-heat-flux_coldest-quarter,9.0,22.0,0.291043099902925
surface-latent-heat-flux_coldest-quarter,9.0,22.5,0.2900647890000116
surface-latent-heat-flux_coldest-quarter,9.0,23.0,0.24699590319678894
surface-latent-heat-flux_coldest-quarter,9.0,23.5,0.1838545345124744
surface-latent-heat-flux_coldest-quarter,9.0,24.0,0.12071325665428526
surface-latent-heat-flux_coldest-quarter,9.0,24.5,0.0712015288216727
surface-latent-heat-flux_coldest-quarter,9.0,25.0,0.06258610316685267
surface-latent-heat-flux_coldest-quarter,9.0,25.5,0.0539704958597819
surface-latent-heat-flux_coldest-quarter,9.0,26.0,0.04318423498244513
surface-latent-heat-flux_coldest-quarter,9.0,26.5,0.02901565460931687
surface-latent-heat-flux_coldest-quarter,9.0,27.0,0.011726742699032738
surface-latent-heat-flux_coldest-quarter,9.0,27.5,-0.007646379016694568
surface-latent-heat-flux_coldest-quarter,9.0,28.0,-0.027019387199765158
surface-latent-heat-flux_coldest-quarter,9.0,28.5,-0.015061219533284506
surface-latent-heat-flux_coldest-quarter,9.0,29.0,0.007342338562011719
surface-latent-heat-flux_coldest-quarter,9.0,29.5,0.02974601018996466
surface-latent-heat-flux_coldest-quarter,9.0,30.0,0.04816688810076032
surface-latent-heat-flux_coldest-quarter,9.0,30.5,0.10426727930704753
surface-latent-heat-flux_coldest-quarter,9.0,31.0,0.16053247451782227
surface-latent-heat-flux_coldest-quarter,9.0,31.5,0.21657880147298178
surface-latent-heat-flux_coldest-quarter,9.0,32.0,0.24319335392543248
surface-latent-heat-flux_coldest-quarter,9.0,32.5,0.24384003593808126
surface-latent-heat-flux_coldest-quarter,9.0,33.0,0.2028954823811849
